case,dataset,image_hw,input_c,output_c,base_dim,model_variant,compile_source,activation,activation_degree,activation_nominal_depth_degree7,activation_fit_rule,policy,layout_estimator,rotation_estimator,diagonal_estimator,slot_count,compile_node_index,unet22_body_linear_layer_index,linear_layer_index_including_output,node,op_type,is_output_layer,provider_static_supported,provider_static_kind,provider_static_fallback_reason,ct_count,input_ct_count_compact,output_ct_count_compact,selected_input_ct_count,selected_output_ct_count,alpha,beta,output_alpha,output_beta,assigned_level,module_depth,output_level_before_bootstrap,bootstrap_after_layer,bootstrap_reason,bootstrap_before_nodes,bootstrap_boundary_nodes,bootstrap_target_levels,bootstrap_input_shape_after_layer,bootstrap_input_elements_after_layer,bootstrap_count_after_layer,bootstrap_slots_after_layer,bootstrap_ct_count_after_layer,rotation,lt_rotation_estimate,planner_rotation_cost_estimate,relayout_rotation_estimate,relayout_mask_mult_estimate,relayout_sparse_lt_estimate,relayout_depth_estimate,producer_fused_rotation_estimate,consumer_fused_rotation_estimate,diagonal_count,activation_ct_mult_estimate,lt_transform_count_estimate,lt_bsgs_group_count_estimate,lt_baby_rotation_estimate,lt_giant_rotation_estimate,lt_input_cross_rotation_estimate,lt_local_submatrix_rotation_estimate,lt_output_materialize_rotation_estimate,lt_local_program_count_estimate,lt_recovery_program_count_estimate,lt_rho_hat_per_program_estimate,lt_unfused_rotation_estimate,lt_same_input_fusion_savings_estimate,lt_input_channel_multiplier,lt_output_channel_multiplier,lt_estimator,layout_mode,edge_kind,incoming_edge_kind,edge_kind_counts,edge_kind_detail,edge_carry_count,edge_fused_count,edge_explicit_count,edge_bootstrap_drop_count,edge_bootstrap_drop_detail,edge_layout_changed_count,edge_carry_halo_count,edge_bootstrap_drop_ct_saved,edge_bootstrap_drop_slots_saved,relayout_fusion_side,relayout_note,input_gap,output_gap,input_shape,output_shape,fhe_input_shape,fhe_output_shape,clear_input_min,clear_input_max,clear_output_min,clear_output_max,in_channels_layer,out_channels_layer,activation_kind_layer,activation_degree_layer,activation_depth_layer,activation_prescale_layer,activation_constant_layer,activation_fit_low,activation_fit_high,kernel,stride,padding,output_padding,dilation,groups,source_nodes,source_layout,required_layout,selected_input_layout,selected_output_layout,physical_layout,source_physical_layout,target_physical_layout,incoming_edge_count,edge_relayout_count,output_relayout,consumer_fused_relayout_count,producer_fused_relayout_count,producer_materialized_halo,planner_metric_source,case_total_ciphertext_tiles,case_stored_slots,case_relayout_count,case_bootstrap_l_eff,case_input_level,case_bootstrap_count,case_bootstrapper_slots,case_raw_planner_reported_rotation_estimate,case_reported_rotation_estimate,case_lt_bsgs_rotation_estimate,case_planner_rotation_cost_estimate,case_relayout_rotation_estimate,case_relayout_mask_mult_estimate,case_relayout_depth_estimate,case_diagonal_count_estimate,case_activation_ct_mult_estimate,case_ct_pt_mult_estimate,case_halo_redundancy_ratio,case_objective,notes,case_edge_carry_count,case_edge_fused_count,case_edge_explicit_count,case_edge_bootstrap_drop_count,case_edge_layout_changed_count,case_edge_carry_halo_count,case_edge_bootstrap_drop_ct_saved,case_edge_bootstrap_drop_slots_saved
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,36,,,dec3b_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,37,36,36,37,37,1,1,1,1,9,3,6,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,dec3b->dec3b_act:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,none,,4,4,1x128x96x96,1x128x96x96,1x8x384x384,1x8x384x384,-0.036559175699949265,0.035595912486314774,-0.017945481464266777,0.018114689737558365,,,silu,7,3,1.0,0.0,-0.07263672351837158,0.0716734528541565,,,,,,,dec3b,"{""bottom_beta"":1,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}","{""bottom_beta"":1,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}","{""bottom_beta"":1,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":1179648,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,37,17,17,up2,ConvTranspose2d,False,True,u22_tconv_provider,,74,36,72,37,74,1,1,2,2,6,1,5,False,,,,,,0,0,0,0,2560,2560,2560,0,0,0,0,0,0,262144,0,73728,640,2560,0,0,2560,0,1152,0,4,554496,551936,128,64,template,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,dec3b_act->up2:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,source,source:producer_materialized_halo,4,2,1x128x96x96,1x64x192x192,1x8x384x384,1x16x384x384,-0.017945481464266777,0.018114689737558365,-0.06380151957273483,0.0671185702085495,128,64,,,,,,,,2x2,2x2,0x0,0x0,1x1,1,dec3b_act,"{""bottom_beta"":1,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}","{""bottom_beta"":0,""gap"":4,""stored_slots"":1179648,""stride"":2,""tile_count"":36,""top_beta"":0}","{""bottom_beta"":1,""gap"":4,""stored_slots"":1204224,""stride"":2,""tile_count"":37,""top_beta"":1}","{""bottom_beta"":2,""core_slots"":2359296,""gap"":2,""stored_slots"":2408448,""stride"":2,""tile_count"":74,""top_beta"":2}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,True,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,38,,,cat2,Concat,False,,concat_runtime_or_fused_concat,not_a_provider_linear_kernel,147,72,144,74,147,2,2,2,2,5,0,5,False,,,,,,0,0,0,0,148,0,0,148,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_no_linear_transform,halo_local,mixed:carry+explicit,mixed:carry+explicit,carry=1;fused=0;explicit=1;bootstrap-drop=0,enc2b_act->cat2:explicit:dp_add_input_alignment:mode=halo_local;up2->cat2:carry:layout_same_carry_halo:mode=halo_local,1,0,1,0,,1,1,0,0,source_to_target,source_to_target:separate_relayout_edge,2,2,1x64x192x192,1x128x192x192,1x16x384x384,1x32x384x384,-0.06380151957273483,0.0671185702085495,-0.06380151957273483,0.0671185702085495,,,,,,,,,,,,,,,,enc2b_act;up2,"{""bottom_beta"":2,""gap"":2,""stored_slots"":2408448,""stride"":2,""tile_count"":74,""top_beta"":2}","{""bottom_beta"":0,""gap"":2,""stored_slots"":2359296,""stride"":1,""tile_count"":72,""top_beta"":0}","{""bottom_beta"":2,""gap"":2,""stored_slots"":2408448,""stride"":2,""tile_count"":74,""top_beta"":2}","{""bottom_beta"":2,""core_slots"":4718592,""gap"":2,""stored_slots"":4816896,""stride"":2,""tile_count"":147,""top_beta"":2}",logical_halo_compact,logical_halo_compact;packed_compact,logical_halo_compact,2,1,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,39,18,18,dec2a,Conv2d,False,True,u22_same_shape_conv_provider,,73,144,72,147,73,2,2,1,1,5,1,4,False,,,,,,0,0,0,0,5760,5760,5760,0,0,0,0,0,0,663552,0,73728,640,5760,0,0,5760,0,1152,0,7,1027968,1022208,128,64,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,cat2->dec2a:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,2,2,1x128x192x192,1x64x192x192,1x32x384x384,1x16x384x384,-0.06380151957273483,0.0671185702085495,-0.06003394350409508,0.06549564003944397,128,64,,,,,,,,3x3,1x1,1x1,,1x1,1,cat2,"{""bottom_beta"":2,""gap"":2,""stored_slots"":4816896,""stride"":2,""tile_count"":147,""top_beta"":2}","{""bottom_beta"":1,""gap"":2,""stored_slots"":4767744,""stride"":1,""tile_count"":146,""top_beta"":1}","{""bottom_beta"":2,""gap"":2,""stored_slots"":4816896,""stride"":2,""tile_count"":147,""top_beta"":2}","{""bottom_beta"":1,""core_slots"":2359296,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,40,,,dec2a_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,73,72,72,73,73,1,1,1,1,4,3,1,True,child_level_exceeds_output_level,dec2b,dec2b,10,1x16x384x384,2359296,72,32768,72,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry+bootstrap-drop,carry,carry=1;fused=0;explicit=0;bootstrap-drop=1,dec2a->dec2a_act:carry:layout_same_carry_halo:mode=halo_local;bootstrap-boundary->dec2b:bootstrap-drop:drop_halo_before_bootstrap,1,0,0,1,bootstrap-boundary->dec2b:bootstrap-drop:drop_halo_before_bootstrap,0,1,1,24576,none,,2,2,1x64x192x192,1x64x192x192,1x16x384x384,1x16x384x384,-0.06003394350409508,0.06549564003944397,-0.029116224497556686,0.033819857984781265,,,silu,7,3,1.0,0.0,-0.12279874086380005,0.12826043367385864,,,,,,,dec2a,"{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":0,""gap"":2,""stored_slots"":2359296,""stride"":1,""tile_count"":72,""top_beta"":0}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":2359296,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,41,19,19,dec2b,Conv2d,False,True,u22_same_shape_conv_provider,,73,72,72,73,73,1,1,1,1,10,1,9,False,,,,,,0,0,0,0,27136,27136,27136,0,0,0,0,0,0,290816,0,40960,320,2560,24576,0,27136,0,640,0,6,415936,388800,64,64,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,dec2a_act->dec2b:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,2,2,1x64x192x192,1x64x192x192,1x16x384x384,1x16x384x384,-0.029116224497556686,0.033819857984781265,-0.04483754187822342,0.04740997776389122,64,64,,,,,,,,3x3,1x1,1x1,,1x1,1,dec2a_act,"{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":1,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":2359296,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,42,,,dec2b_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,73,72,72,73,73,1,1,1,1,9,3,6,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,dec2b->dec2b_act:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,none,,2,2,1x64x192x192,1x64x192x192,1x16x384x384,1x16x384x384,-0.04483754187822342,0.04740997776389122,-0.021916253492236137,0.024266811087727547,,,silu,7,3,1.0,0.0,-0.09096129983663559,0.09353373199701309,,,,,,,dec2b,"{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":2359296,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,43,20,20,up1,ConvTranspose2d,False,True,u22_tconv_provider,,146,72,144,73,146,1,1,2,2,6,1,5,False,,,,,,0,0,0,0,1280,1280,1280,0,0,0,0,0,0,73728,0,18432,320,1280,0,0,1280,0,576,0,4,146176,144896,64,32,template,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,dec2b_act->up1:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,source,source:producer_materialized_halo,2,1,1x64x192x192,1x32x384x384,1x16x384x384,1x32x384x384,-0.021916253492236137,0.024266811087727547,-0.09161987900733948,0.1019032672047615,64,32,,,,,,,,2x2,2x2,0x0,0x0,1x1,1,dec2b_act,"{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":0,""gap"":2,""stored_slots"":2359296,""stride"":2,""tile_count"":72,""top_beta"":0}","{""bottom_beta"":1,""gap"":2,""stored_slots"":2383872,""stride"":2,""tile_count"":73,""top_beta"":1}","{""bottom_beta"":2,""core_slots"":4718592,""gap"":1,""stored_slots"":4767744,""stride"":2,""tile_count"":146,""top_beta"":2}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,True,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,44,,,cat1,Concat,False,,concat_runtime_or_fused_concat,not_a_provider_linear_kernel,291,144,288,146,291,2,2,2,2,5,0,5,False,,,,,,0,0,0,0,292,0,0,292,292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_no_linear_transform,halo_local,mixed:carry+explicit,mixed:carry+explicit,carry=1;fused=0;explicit=1;bootstrap-drop=0,enc1b_act->cat1:explicit:dp_add_input_alignment:mode=halo_local;up1->cat1:carry:layout_same_carry_halo:mode=halo_local,1,0,1,0,,1,1,0,0,source_to_target,source_to_target:separate_relayout_edge,1,1,1x32x384x384,1x64x384x384,1x32x384x384,1x64x384x384,-0.2690240740776062,0.7815410494804382,-0.2690240740776062,0.7815410494804382,,,,,,,,,,,,,,,,enc1b_act;up1,"{""bottom_beta"":2,""gap"":1,""stored_slots"":4767744,""stride"":2,""tile_count"":146,""top_beta"":2}","{""bottom_beta"":0,""gap"":1,""stored_slots"":4718592,""stride"":1,""tile_count"":144,""top_beta"":0}","{""bottom_beta"":2,""gap"":1,""stored_slots"":4767744,""stride"":2,""tile_count"":146,""top_beta"":2}","{""bottom_beta"":2,""core_slots"":9437184,""gap"":1,""stored_slots"":9535488,""stride"":2,""tile_count"":291,""top_beta"":2}",logical_halo_compact,logical_halo_compact;packed_compact,logical_halo_compact,2,1,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,45,21,21,dec1a,Conv2d,False,True,u22_same_shape_conv_provider,,145,288,144,291,145,2,2,1,1,5,1,4,False,,,,,,0,0,0,0,2880,2880,2880,0,0,0,0,0,0,165888,0,18432,320,2880,0,0,2880,0,576,0,7,255936,253056,64,32,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,cat1->dec1a:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,1,1,1x64x384x384,1x32x384x384,1x64x384x384,1x32x384x384,-0.2690240740776062,0.7815410494804382,-0.25170040130615234,0.25519710779190063,64,32,,,,,,,,3x3,1x1,1x1,,1x1,1,cat1,"{""bottom_beta"":2,""gap"":1,""stored_slots"":9535488,""stride"":2,""tile_count"":291,""top_beta"":2}","{""bottom_beta"":1,""gap"":1,""stored_slots"":9486336,""stride"":1,""tile_count"":290,""top_beta"":1}","{""bottom_beta"":2,""gap"":1,""stored_slots"":9535488,""stride"":2,""tile_count"":291,""top_beta"":2}","{""bottom_beta"":1,""core_slots"":4718592,""gap"":1,""stored_slots"":4743168,""stride"":1,""tile_count"":145,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
384x384_Satellite_cloud,Satellite cloud segmentation,384x384,4,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,46,,,dec1a_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,145,144,144,145,145,1,1,1,1,4,3,1,True,child_level_exceeds_output_level,dec1b,dec1b,5,1x32x384x384,4718592,144,32768,144,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry+bootstrap-drop,carry,carry=1;fused=0;explicit=0;bootstrap-drop=1,dec1a->dec1a_act:carry:layout_same_carry_halo:mode=halo_local;bootstrap-boundary->dec1b:bootstrap-drop:drop_halo_before_bootstrap,1,0,0,1,bootstrap-boundary->dec1b:bootstrap-drop:drop_halo_before_bootstrap,0,1,1,24576,none,,1,1,1x32x384x384,1x32x384x384,1x32x384x384,1x32x384x384,-0.25170040130615234,0.25519710779190063,-0.11009502410888672,0.14379215240478516,,,silu,7,3,1.0,0.0,-0.5051491260528564,0.5086458921432495,,,,,,,dec1a,"{""bottom_beta"":1,""gap"":1,""stored_slots"":4743168,""stride"":1,""tile_count"":145,""top_beta"":1}","{""bottom_beta"":0,""gap"":1,""stored_slots"":4718592,""stride"":1,""tile_count"":144,""top_beta"":0}","{""bottom_beta"":1,""gap"":1,""stored_slots"":4743168,""stride"":1,""tile_count"":145,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":4718592,""gap"":1,""stored_slots"":4743168,""stride"":1,""tile_count"":145,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,3420,111627264,4,10,8,549,32768,3217352,3216812,3216256,3216256,556,556,4,61909728,3333,61913617,0.013414770191878625,3220145.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,196608
